"game_id","row_number","minute_adjusted","seconds","player","team","score","scoremargin","points_scored"
21600046,"102",1,38,"Joel Embiid","PHI","97 - 100","3",1
21600046,"103",1,38,"Joel Embiid","PHI","97 - 101","4",1
21600046,"104",0,55,"Serge Ibaka","ORL","99 - 101","2",2
21600046,"105",0,27,"Evan Fournier","ORL","101 - 101","0",2
21600046,"106",0,1,"Serge Ibaka","ORL","102 - 101","-1",1
21600046,"107",0,1,"Serge Ibaka","ORL","103 - 101","-2",1
